geoRegion,datum,entries,sumTotal,timeframe_14d,timeframe_all,offset_last7d,sumTotal_last7d,offset_last14d,sumTotal_last14d,offset_last28d,sumTotal_last28d,sum7d,sum14d,mean7d,mean14d,entries_diff_last_age,pop,inz_entries,inzsumTotal,inzmean7d,inzmean14d,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
CH,2020-06-03,23,30888,FALSE,TRUE,4385008,0,4383801,0,4376250,0,116,228,13.86,16.14,7,8738791,0.26,353.46,0.16,0.18,NA,NA,NA,1.33,2.61,-2,-0.020000000000000018,COVID19Cases,,2023-01-24_06-03-16,day,23,0,914
CH,2020-06-04,17,30905,FALSE,TRUE,4385008,0,4383801,0,4376250,0,103,234,14,15.79,7,8738791,0.19,353.65,0.16,0.18,NA,NA,NA,1.18,2.68,-13,-0.15000000000000013,COVID19Cases,,2023-01-24_06-03-16,day,17,0,914
CH,2020-06-05,15,30920,FALSE,TRUE,4385008,0,4383801,0,4376250,0,97,229,17.14,16.71,7,8738791,0.17,353.82,0.2,0.19,NA,NA,NA,1.11,2.62,-6,-0.06999999999999984,COVID19Cases,,2023-01-24_06-03-16,day,15,0,914
CH,2020-06-06,10,30930,FALSE,TRUE,4385008,0,4383801,0,4376250,0,97,226,15.57,16.64,7,8738791,0.11,353.94,0.18,0.19,NA,NA,NA,1.11,2.59,0,0,COVID19Cases,,2023-01-24_06-03-16,day,10,0,914
CH,2020-06-07,8,30938,FALSE,TRUE,4385008,0,4383801,0,4376250,0,98,224,15.71,17,7,8738791,0.09,354.03,0.18,0.19,NA,NA,NA,1.12,2.56,1,0.010000000000000009,COVID19Cases,,2023-01-24_06-03-16,day,8,0,914
CH,2020-06-08,25,30963,FALSE,TRUE,4385008,0,4383801,0,4376250,0,120,234,16.86,19.07,7,8738791,0.29,354.32,0.19,0.22,NA,NA,NA,1.37,2.68,22,0.25,COVID19Cases,,2023-01-24_06-03-16,day,25,0,914
CH,2020-06-09,11,30974,FALSE,TRUE,4385008,0,4383801,0,4376250,0,109,227,19.57,19,7,8738791,0.13,354.44,0.22,0.22,NA,NA,NA,1.25,2.6,-11,-0.1200000000000001,COVID19Cases,,2023-01-24_06-03-16,day,11,0,914
CH,2020-06-10,24,30998,FALSE,TRUE,4385008,0,4383801,0,4376250,0,110,226,19.43,18.64,7,8738791,0.27,354.72,0.22,0.21,NA,NA,NA,1.26,2.59,1,0.010000000000000009,COVID19Cases,,2023-01-24_06-03-16,day,24,0,914
CH,2020-06-11,25,31023,FALSE,TRUE,4385008,0,4383801,0,4376250,0,118,221,20,18.71,7,8738791,0.29,355,0.23,0.21,NA,NA,NA,1.35,2.53,8,0.09000000000000008,COVID19Cases,,2023-01-24_06-03-16,day,25,0,914
CH,2020-06-12,34,31057,FALSE,TRUE,4385008,0,4383801,0,4376250,0,137,234,21,20.29,7,8738791,0.39,355.39,0.24,0.23,NA,NA,NA,1.57,2.68,19,0.21999999999999997,COVID19Cases,,2023-01-24_06-03-16,day,34,0,914
CH,2020-06-13,9,31066,FALSE,TRUE,4385008,0,4383801,0,4376250,0,136,233,22.43,21.86,7,8738791,0.1,355.5,0.26,0.25,NA,NA,NA,1.56,2.67,-1,-0.010000000000000009,COVID19Cases,,2023-01-24_06-03-16,day,9,0,914
CH,2020-06-14,12,31078,FALSE,TRUE,4385008,0,4383801,0,4376250,0,140,238,21.57,22.21,7,8738791,0.14,355.63,0.25,0.25,NA,NA,NA,1.6,2.72,4,0.040000000000000036,COVID19Cases,,2023-01-24_06-03-16,day,12,0,914
CH,2020-06-15,32,31110,FALSE,TRUE,4385008,0,4383801,0,4376250,0,147,267,20.57,24.43,7,8738791,0.37,356,0.24,0.28,NA,NA,NA,1.68,3.06,7,0.07999999999999985,COVID19Cases,,2023-01-24_06-03-16,day,32,0,914
CH,2020-06-16,21,31131,FALSE,TRUE,4385008,0,4383801,0,4376250,0,157,266,21,26.29,7,8738791,0.24,356.24,0.24,0.3,NA,NA,NA,1.8,3.04,10,0.1200000000000001,COVID19Cases,,2023-01-24_06-03-16,day,21,0,914
CH,2020-06-17,18,31149,FALSE,TRUE,4385008,0,4383801,0,4376250,0,151,261,24.29,29.14,7,8738791,0.21,356.45,0.28,0.33,NA,NA,NA,1.73,2.99,-6,-0.07000000000000006,COVID19Cases,,2023-01-24_06-03-16,day,18,0,914
CH,2020-06-18,18,31167,FALSE,TRUE,4385008,0,4383801,0,4376250,0,144,262,24.43,30.86,7,8738791,0.21,356.65,0.28,0.35,NA,NA,NA,1.65,3,-7,-0.08000000000000007,COVID19Cases,,2023-01-24_06-03-16,day,18,0,914
CH,2020-06-19,37,31204,FALSE,TRUE,4385008,0,4383801,0,4376250,0,147,284,27.86,35.07,7,8738791,0.42,357.07,0.32,0.4,NA,NA,NA,1.68,3.25,3,0.030000000000000027,COVID19Cases,,2023-01-24_06-03-16,day,37,0,914
CH,2020-06-20,32,31236,FALSE,TRUE,4385008,0,4383801,0,4376250,0,170,306,30.14,37,7,8738791,0.37,357.44,0.34,0.42,NA,NA,NA,1.95,3.5,23,0.27,COVID19Cases,,2023-01-24_06-03-16,day,32,0,914
CH,2020-06-21,13,31249,FALSE,TRUE,4385008,0,4383801,0,4376250,0,171,311,36.71,37.86,7,8738791,0.15,357.59,0.42,0.43,NA,NA,NA,1.96,3.56,1,0.010000000000000009,COVID19Cases,,2023-01-24_06-03-16,day,13,0,914
CH,2020-06-22,56,31305,FALSE,TRUE,4385008,0,4383801,0,4376250,0,195,342,41.14,47.07,7,8738791,0.64,358.23,0.47,0.54,NA,NA,NA,2.23,3.91,24,0.27,COVID19Cases,,2023-01-24_06-03-16,day,56,0,914
CH,2020-06-23,37,31342,FALSE,TRUE,4385008,0,4383801,0,4376250,0,211,368,49.14,55.5,7,8738791,0.42,358.65,0.56,0.64,NA,NA,NA,2.41,4.21,16,0.18000000000000016,COVID19Cases,,2023-01-24_06-03-16,day,37,0,914
CH,2020-06-24,64,31406,FALSE,TRUE,4385008,0,4383801,0,4376250,0,257,408,49.71,61.14,7,8738791,0.73,359.39,0.57,0.7,NA,NA,NA,2.94,4.67,46,0.5299999999999998,COVID19Cases,,2023-01-24_06-03-16,day,64,0,914
CH,2020-06-25,49,31455,FALSE,TRUE,4385008,0,4383801,0,4376250,0,288,432,51.29,68.93,7,8738791,0.56,359.95,0.59,0.79,NA,NA,NA,3.3,4.94,31,0.3599999999999999,COVID19Cases,,2023-01-24_06-03-16,day,49,0,914
CH,2020-06-26,93,31548,FALSE,TRUE,4385008,0,4383801,0,4376250,0,344,491,66.29,73.14,7,8738791,1.06,361.01,0.76,0.84,NA,NA,NA,3.94,5.62,56,0.6400000000000001,COVID19Cases,,2023-01-24_06-03-16,day,93,0,914
CH,2020-06-27,36,31584,FALSE,TRUE,4385008,0,4383801,0,4376250,0,348,518,80.86,72.71,7,8738791,0.41,361.42,0.93,0.83,NA,NA,NA,3.98,5.93,4,0.040000000000000036,COVID19Cases,,2023-01-24_06-03-16,day,36,0,914
CH,2020-06-28,24,31608,FALSE,TRUE,4385008,0,4383801,0,4376250,0,359,530,85.57,74.36,7,8738791,0.27,361.7,0.98,0.85,NA,NA,NA,4.11,6.06,11,0.13000000000000034,COVID19Cases,,2023-01-24_06-03-16,day,24,0,914
CH,2020-06-29,161,31769,FALSE,TRUE,4385008,0,4383801,0,4376250,0,464,659,96.71,77.93,7,8738791,1.84,363.54,1.11,0.89,NA,NA,NA,5.31,7.54,105,1.1999999999999993,COVID19Cases,,2023-01-24_06-03-16,day,161,0,914
CH,2020-06-30,139,31908,FALSE,TRUE,4385008,0,4383801,0,4376250,0,566,777,97.14,82.93,7,8738791,1.59,365.13,1.11,0.95,NA,NA,NA,6.48,8.89,102,1.1700000000000008,COVID19Cases,,2023-01-24_06-03-16,day,139,0,914
CH,2020-07-01,97,32005,FALSE,TRUE,4385008,0,4383801,0,4376250,0,599,856,95.71,85.29,7,8738791,1.11,366.24,1.1,0.98,NA,NA,NA,6.85,9.8,33,0.3699999999999992,COVID19Cases,,2023-01-24_06-03-16,day,97,0,914
CH,2020-07-02,127,32132,FALSE,TRUE,4385008,0,4383801,0,4376250,0,677,965,97.43,88.71,7,8738791,1.45,367.69,1.11,1.02,NA,NA,NA,7.75,11.04,78,0.9000000000000004,COVID19Cases,,2023-01-24_06-03-16,day,127,0,914
CH,2020-07-03,96,32228,FALSE,TRUE,4385008,0,4383801,0,4376250,0,680,1024,89.57,90,7,8738791,1.1,368.79,1.02,1.03,NA,NA,NA,7.78,11.72,3,0.03000000000000025,COVID19Cases,,2023-01-24_06-03-16,day,96,0,914
CH,2020-07-04,26,32254,FALSE,TRUE,4385008,0,4383801,0,4376250,0,670,1018,85,92.5,7,8738791,0.3,369.09,0.97,1.06,NA,NA,NA,7.67,11.65,-10,-0.11000000000000032,COVID19Cases,,2023-01-24_06-03-16,day,26,0,914
CH,2020-07-05,36,32290,FALSE,TRUE,4385008,0,4383801,0,4376250,0,682,1041,85,94.14,7,8738791,0.41,369.5,0.97,1.08,NA,NA,NA,7.8,11.91,12,0.1299999999999999,COVID19Cases,,2023-01-24_06-03-16,day,36,0,914
CH,2020-07-06,106,32396,FALSE,TRUE,4385008,0,4383801,0,4376250,0,627,1091,80.71,91.21,7,8738791,1.21,370.71,0.92,1.04,NA,NA,NA,7.17,12.48,-55,-0.6299999999999999,COVID19Cases,,2023-01-24_06-03-16,day,106,0,914
CH,2020-07-07,107,32503,FALSE,TRUE,4385008,0,4383801,0,4376250,0,595,1161,82.86,90.5,7,8738791,1.22,371.94,0.95,1.04,NA,NA,NA,6.81,13.29,-32,-0.3600000000000003,COVID19Cases,,2023-01-24_06-03-16,day,107,0,914
CH,2020-07-08,97,32600,FALSE,TRUE,4385008,0,4383801,0,4376250,0,595,1194,89.29,92.36,7,8738791,1.11,373.05,1.02,1.06,NA,NA,NA,6.81,13.66,0,0,COVID19Cases,,2023-01-24_06-03-16,day,97,0,914
CH,2020-07-09,97,32697,FALSE,TRUE,4385008,0,4383801,0,4376250,0,565,1242,90.86,90.86,7,8738791,1.11,374.16,1.04,1.04,NA,NA,NA,6.47,14.21,-30,-0.33999999999999986,COVID19Cases,,2023-01-24_06-03-16,day,97,0,914
CH,2020-07-10,111,32808,FALSE,TRUE,4385008,0,4383801,0,4376250,0,580,1260,92.86,92.21,7,8738791,1.27,375.43,1.06,1.06,NA,NA,NA,6.64,14.42,15,0.16999999999999993,COVID19Cases,,2023-01-24_06-03-16,day,111,0,914
CH,2020-07-11,71,32879,FALSE,TRUE,4385008,0,4383801,0,4376250,0,625,1295,96,96.07,7,8738791,0.81,376.24,1.1,1.1,NA,NA,NA,7.15,14.82,45,0.5100000000000007,COVID19Cases,,2023-01-24_06-03-16,day,71,0,914
CH,2020-07-12,47,32926,FALSE,TRUE,4385008,0,4383801,0,4376250,0,636,1318,99.71,96.5,7,8738791,0.54,376.78,1.14,1.1,NA,NA,NA,7.28,15.08,11,0.1299999999999999,COVID19Cases,,2023-01-24_06-03-16,day,47,0,914
CH,2020-07-13,120,33046,FALSE,TRUE,4385008,0,4383801,0,4376250,0,650,1277,101,98,7,8738791,1.37,378.15,1.16,1.12,NA,NA,NA,7.44,14.61,14,0.16000000000000014,COVID19Cases,,2023-01-24_06-03-16,day,120,0,914
CH,2020-07-14,129,33175,FALSE,TRUE,4385008,0,4383801,0,4376250,0,672,1267,101.57,100.21,7,8738791,1.48,379.63,1.16,1.15,NA,NA,NA,7.69,14.5,22,0.25,COVID19Cases,,2023-01-24_06-03-16,day,129,0,914
CH,2020-07-15,123,33298,FALSE,TRUE,4385008,0,4383801,0,4376250,0,698,1293,102.86,101.64,7,8738791,1.41,381.04,1.18,1.16,NA,NA,NA,7.99,14.8,26,0.2999999999999998,COVID19Cases,,2023-01-24_06-03-16,day,123,0,914
CH,2020-07-16,106,33404,FALSE,TRUE,4385008,0,4383801,0,4376250,0,707,1272,102.14,104.93,7,8738791,1.21,382.25,1.17,1.2,NA,NA,NA,8.09,14.56,9,0.09999999999999964,COVID19Cases,,2023-01-24_06-03-16,day,106,0,914
CH,2020-07-17,115,33519,FALSE,TRUE,4385008,0,4383801,0,4376250,0,711,1291,103.14,107.5,7,8738791,1.32,383.57,1.18,1.23,NA,NA,NA,8.14,14.77,4,0.05000000000000071,COVID19Cases,,2023-01-24_06-03-16,day,115,0,914
CH,2020-07-18,80,33599,FALSE,TRUE,4385008,0,4383801,0,4376250,0,720,1345,104.43,109.21,7,8738791,0.92,384.48,1.2,1.25,NA,NA,NA,8.24,15.39,9,0.09999999999999964,COVID19Cases,,2023-01-24_06-03-16,day,80,0,914
CH,2020-07-19,42,33641,FALSE,TRUE,4385008,0,4383801,0,4376250,0,715,1351,103.57,109.93,7,8738791,0.48,384.96,1.19,1.26,NA,NA,NA,8.18,15.46,-5,-0.0600000000000005,COVID19Cases,,2023-01-24_06-03-16,day,42,0,914
CH,2020-07-20,127,33768,FALSE,TRUE,4385008,0,4383801,0,4376250,0,722,1372,108.86,115.14,7,8738791,1.45,386.42,1.25,1.32,NA,NA,NA,8.26,15.7,7,0.08000000000000007,COVID19Cases,,2023-01-24_06-03-16,day,127,0,914
CH,2020-07-21,138,33906,FALSE,TRUE,4385008,0,4383801,0,4376250,0,731,1403,113.43,119.43,7,8738791,1.58,387.99,1.3,1.37,NA,NA,NA,8.37,16.05,9,0.10999999999999943,COVID19Cases,,2023-01-24_06-03-16,day,138,0,914
CH,2020-07-22,117,34023,FALSE,TRUE,4385008,0,4383801,0,4376250,0,725,1423,115.57,126.36,7,8738791,1.34,389.33,1.32,1.45,NA,NA,NA,8.3,16.28,-6,-0.06999999999999851,COVID19Cases,,2023-01-24_06-03-16,day,117,0,914
CH,2020-07-23,143,34166,FALSE,TRUE,4385008,0,4383801,0,4376250,0,762,1469,117.71,133.93,7,8738791,1.64,390.97,1.35,1.53,NA,NA,NA,8.72,16.81,37,0.41999999999999993,COVID19Cases,,2023-01-24_06-03-16,day,143,0,914
CH,2020-07-24,147,34313,FALSE,TRUE,4385008,0,4383801,0,4376250,0,794,1505,127.14,137.43,7,8738791,1.68,392.65,1.45,1.57,NA,NA,NA,9.09,17.22,32,0.3699999999999992,COVID19Cases,,2023-01-24_06-03-16,day,147,0,914
CH,2020-07-25,95,34408,FALSE,TRUE,4385008,0,4383801,0,4376250,0,809,1529,134.43,138.64,7,8738791,1.09,393.74,1.54,1.59,NA,NA,NA,9.26,17.5,15,0.16999999999999993,COVID19Cases,,2023-01-24_06-03-16,day,95,0,914
CH,2020-07-26,57,34465,FALSE,TRUE,4385008,0,4383801,0,4376250,0,824,1539,149.14,141.36,7,8738791,0.65,394.39,1.71,1.62,NA,NA,NA,9.43,17.61,15,0.16999999999999993,COVID19Cases,,2023-01-24_06-03-16,day,57,0,914
CH,2020-07-27,193,34658,FALSE,TRUE,4385008,0,4383801,0,4376250,0,890,1612,159,146.29,7,8738791,2.21,396.6,1.82,1.67,NA,NA,NA,10.18,18.45,66,0.75,COVID19Cases,,2023-01-24_06-03-16,day,193,0,914
CH,2020-07-28,189,34847,FALSE,TRUE,4385008,0,4383801,0,4376250,0,941,1672,161.43,149.36,7,8738791,2.16,398.76,1.85,1.71,NA,NA,NA,10.77,19.13,51,0.5899999999999999,COVID19Cases,,2023-01-24_06-03-16,day,189,0,914
CH,2020-07-29,220,35067,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1044,1769,161.71,151.86,7,8738791,2.52,401.28,1.85,1.74,NA,NA,NA,11.95,20.24,103,1.1799999999999997,COVID19Cases,,2023-01-24_06-03-16,day,220,0,914
CH,2020-07-30,212,35279,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1113,1875,165,152.79,7,8738791,2.43,403.71,1.89,1.75,NA,NA,NA,12.74,21.46,69,0.7900000000000009,COVID19Cases,,2023-01-24_06-03-16,day,212,0,914
CH,2020-07-31,164,35443,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1130,1924,165.43,155.5,7,8738791,1.88,405.58,1.89,1.78,NA,NA,NA,12.93,22.02,17,0.1899999999999995,COVID19Cases,,2023-01-24_06-03-16,day,164,0,914
CH,2020-08-01,97,35540,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1132,1941,164.29,158,7,8738791,1.11,406.69,1.88,1.81,NA,NA,NA,12.95,22.21,2,0.019999999999999574,COVID19Cases,,2023-01-24_06-03-16,day,97,0,914
CH,2020-08-02,80,35620,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1155,1979,154.57,161.07,7,8738791,0.92,407.61,1.77,1.84,NA,NA,NA,13.22,22.65,23,0.27000000000000135,COVID19Cases,,2023-01-24_06-03-16,day,80,0,914
CH,2020-08-03,196,35816,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1158,2048,146.57,167.36,7,8738791,2.24,409.85,1.68,1.92,NA,NA,NA,13.25,23.44,3,0.02999999999999936,COVID19Cases,,2023-01-24_06-03-16,day,196,0,914
CH,2020-08-04,181,35997,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1150,2091,149.57,172.07,7,8738791,2.07,411.92,1.71,1.97,NA,NA,NA,13.16,23.93,-8,-0.08999999999999986,COVID19Cases,,2023-01-24_06-03-16,day,181,0,914
CH,2020-08-05,152,36149,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1082,2126,154.29,173.93,7,8738791,1.74,413.66,1.77,1.99,NA,NA,NA,12.38,24.33,-68,-0.7799999999999994,COVID19Cases,,2023-01-24_06-03-16,day,152,0,914
CH,2020-08-06,156,36305,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1026,2139,157.14,178.36,7,8738791,1.79,415.45,1.8,2.04,NA,NA,NA,11.74,24.48,-56,-0.6400000000000006,COVID19Cases,,2023-01-24_06-03-16,day,156,0,914
CH,2020-08-07,185,36490,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1047,2177,169.29,183.21,7,8738791,2.12,417.56,1.94,2.1,NA,NA,NA,11.98,24.91,21,0.2400000000000002,COVID19Cases,,2023-01-24_06-03-16,day,185,0,914
CH,2020-08-08,130,36620,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1080,2212,179.86,186.93,7,8738791,1.49,419.05,2.06,2.14,NA,NA,NA,12.36,25.31,33,0.379999999999999,COVID19Cases,,2023-01-24_06-03-16,day,130,0,914
CH,2020-08-09,100,36720,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1100,2255,193.29,191,7,8738791,1.14,420.2,2.21,2.19,NA,NA,NA,12.59,25.8,20,0.23000000000000043,COVID19Cases,,2023-01-24_06-03-16,day,100,0,914
CH,2020-08-10,281,37001,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1185,2343,210.14,197.36,7,8738791,3.22,423.41,2.4,2.26,NA,NA,NA,13.56,26.81,85,0.9700000000000006,COVID19Cases,,2023-01-24_06-03-16,day,281,0,914
CH,2020-08-11,255,37256,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1259,2409,216.86,205.43,7,8738791,2.92,426.33,2.48,2.35,NA,NA,NA,14.41,27.57,74,0.8499999999999996,COVID19Cases,,2023-01-24_06-03-16,day,255,0,914
CH,2020-08-12,246,37502,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1353,2435,219.57,214.93,7,8738791,2.82,429.14,2.51,2.46,NA,NA,NA,15.48,27.86,94,1.0700000000000003,COVID19Cases,,2023-01-24_06-03-16,day,246,0,914
CH,2020-08-13,274,37776,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1471,2497,224.86,228.71,7,8738791,3.14,432.28,2.57,2.62,NA,NA,NA,16.83,28.57,118,1.3499999999999979,COVID19Cases,,2023-01-24_06-03-16,day,274,0,914
CH,2020-08-14,232,38008,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1518,2565,225.43,237.93,7,8738791,2.65,434.93,2.58,2.72,NA,NA,NA,17.37,29.35,47,0.5400000000000027,COVID19Cases,,2023-01-24_06-03-16,day,232,0,914
CH,2020-08-15,149,38157,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1537,2617,231,242.36,7,8738791,1.71,436.64,2.64,2.77,NA,NA,NA,17.59,29.95,19,0.21999999999999886,COVID19Cases,,2023-01-24_06-03-16,day,149,0,914
CH,2020-08-16,137,38294,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1574,2674,236.57,244.93,7,8738791,1.57,438.21,2.71,2.8,NA,NA,NA,18.01,30.6,37,0.4200000000000017,COVID19Cases,,2023-01-24_06-03-16,day,137,0,914
CH,2020-08-17,285,38579,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1578,2763,247.29,246.57,7,8738791,3.26,441.47,2.83,2.82,NA,NA,NA,18.06,31.62,4,0.04999999999999716,COVID19Cases,,2023-01-24_06-03-16,day,285,0,914
CH,2020-08-18,294,38873,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1617,2876,259,252.5,7,8738791,3.36,444.83,2.96,2.89,NA,NA,NA,18.5,32.91,39,0.4400000000000013,COVID19Cases,,2023-01-24_06-03-16,day,294,0,914
CH,2020-08-19,285,39158,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1656,3009,265.14,260.79,7,8738791,3.26,448.09,3.03,2.98,NA,NA,NA,18.95,34.43,39,0.4499999999999993,COVID19Cases,,2023-01-24_06-03-16,day,285,0,914
CH,2020-08-20,349,39507,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1731,3202,265,266.36,7,8738791,3.99,452.09,3.03,3.05,NA,NA,NA,19.81,36.64,75,0.8599999999999994,COVID19Cases,,2023-01-24_06-03-16,day,349,0,914
CH,2020-08-21,314,39821,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1813,3331,267.71,276.71,7,8738791,3.59,455.68,3.06,3.17,NA,NA,NA,20.75,38.12,82,0.9400000000000013,COVID19Cases,,2023-01-24_06-03-16,day,314,0,914
CH,2020-08-22,192,40013,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1856,3393,274,281.43,7,8738791,2.2,457.88,3.14,3.22,NA,NA,NA,21.24,38.83,43,0.48999999999999844,COVID19Cases,,2023-01-24_06-03-16,day,192,0,914
CH,2020-08-23,136,40149,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1855,3429,285,281.93,7,8738791,1.56,459.43,3.26,3.23,NA,NA,NA,21.23,39.24,-1,-0.00999999999999801,COVID19Cases,,2023-01-24_06-03-16,day,136,0,914
CH,2020-08-24,304,40453,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1874,3452,285.43,286.36,7,8738791,3.48,462.91,3.27,3.28,NA,NA,NA,21.44,39.5,19,0.21000000000000085,COVID19Cases,,2023-01-24_06-03-16,day,304,0,914
CH,2020-08-25,338,40791,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1918,3535,294.43,291.36,7,8738791,3.87,466.78,3.37,3.33,NA,NA,NA,21.95,40.45,44,0.509999999999998,COVID19Cases,,2023-01-24_06-03-16,day,338,0,914
CH,2020-08-26,362,41153,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1995,3651,297.71,300.79,7,8738791,4.14,470.92,3.41,3.44,NA,NA,NA,22.83,41.78,77,0.879999999999999,COVID19Cases,,2023-01-24_06-03-16,day,362,0,914
CH,2020-08-27,352,41505,FALSE,TRUE,4385008,0,4383801,0,4376250,0,1998,3729,298.86,307.14,7,8738791,4.03,474.95,3.42,3.51,NA,NA,NA,22.86,42.67,3,0.030000000000001137,COVID19Cases,,2023-01-24_06-03-16,day,352,0,914
CH,2020-08-28,377,41882,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2061,3874,305,315.21,7,8738791,4.31,479.27,3.49,3.61,NA,NA,NA,23.58,44.33,63,0.7199999999999989,COVID19Cases,,2023-01-24_06-03-16,day,377,0,914
CH,2020-08-29,215,42097,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2084,3940,308.71,322.57,7,8738791,2.46,481.73,3.53,3.69,NA,NA,NA,23.85,45.09,23,0.2700000000000031,COVID19Cases,,2023-01-24_06-03-16,day,215,0,914
CH,2020-08-30,144,42241,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2092,3947,316.57,325,7,8738791,1.65,483.37,3.62,3.72,NA,NA,NA,23.94,45.17,8,0.08999999999999986,COVID19Cases,,2023-01-24_06-03-16,day,144,0,914
CH,2020-08-31,347,42588,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2135,4009,328.86,336.64,7,8738791,3.97,487.34,3.76,3.85,NA,NA,NA,24.43,45.88,43,0.48999999999999844,COVID19Cases,,2023-01-24_06-03-16,day,347,0,914
CH,2020-09-01,364,42952,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2161,4079,336,340.14,7,8738791,4.17,491.51,3.84,3.89,NA,NA,NA,24.73,46.68,26,0.3000000000000007,COVID19Cases,,2023-01-24_06-03-16,day,364,0,914
CH,2020-09-02,417,43369,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2216,4211,347.43,347.29,7,8738791,4.77,496.28,3.98,3.97,NA,NA,NA,25.36,48.19,55,0.629999999999999,COVID19Cases,,2023-01-24_06-03-16,day,417,0,914
CH,2020-09-03,438,43807,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2302,4300,351.14,358.36,7,8738791,5.01,501.29,4.02,4.1,NA,NA,NA,26.34,49.21,86,0.9800000000000004,COVID19Cases,,2023-01-24_06-03-16,day,438,0,914
CH,2020-09-04,427,44234,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2352,4413,368.29,369.5,7,8738791,4.89,506.18,4.21,4.23,NA,NA,NA,26.91,50.5,50,0.5700000000000003,COVID19Cases,,2023-01-24_06-03-16,day,427,0,914
CH,2020-09-05,295,44529,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2432,4516,371.57,373.14,7,8738791,3.38,509.56,4.25,4.27,NA,NA,NA,27.83,51.68,80,0.9199999999999982,COVID19Cases,,2023-01-24_06-03-16,day,295,0,914
CH,2020-09-06,170,44699,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2458,4550,378,379.86,7,8738791,1.95,511.5,4.33,4.35,NA,NA,NA,28.13,52.07,26,0.3000000000000007,COVID19Cases,,2023-01-24_06-03-16,day,170,0,914
CH,2020-09-07,467,45166,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2578,4713,387.86,391.07,7,8738791,5.34,516.84,4.44,4.48,NA,NA,NA,29.5,53.93,120,1.370000000000001,COVID19Cases,,2023-01-24_06-03-16,day,467,0,914
CH,2020-09-08,387,45553,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2601,4762,403,397.71,7,8738791,4.43,521.27,4.61,4.55,NA,NA,NA,29.76,54.49,23,0.26000000000000156,COVID19Cases,,2023-01-24_06-03-16,day,387,0,914
CH,2020-09-09,462,46015,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2646,4862,398.86,404.79,7,8738791,5.29,526.56,4.56,4.63,NA,NA,NA,30.28,55.64,45,0.5199999999999996,COVID19Cases,,2023-01-24_06-03-16,day,462,0,914
CH,2020-09-10,507,46522,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2715,5017,408.57,409.14,7,8738791,5.8,532.36,4.68,4.68,NA,NA,NA,31.07,57.41,69,0.7899999999999991,COVID19Cases,,2023-01-24_06-03-16,day,507,0,914
CH,2020-09-11,533,47055,FALSE,TRUE,4385008,0,4383801,0,4376250,0,2821,5173,413.86,410.43,7,8738791,6.1,538.46,4.74,4.7,NA,NA,NA,32.28,59.2,106,1.2100000000000009,COVID19Cases,,2023-01-24_06-03-16,day,533,0,914
